,Country Id,SMS ID,Period Group,Period ID,Planned  Audit Date,Visit Audit date,LAD
416,32,4700028225,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
417,32,4700023451,3,MONT_1201, 12/27/2021, , 12/27/2021
418,32,4700022577,3,MONT_1201, 12/27/2021, , 12/27/2021
419,32,4700044417,3,MONT_1201, 12/23/2021, , 12/23/2021
420,32,4700005367,3,MONT_1201, 12/29/2021, , 12/29/2021
421,32,4700034481,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
422,32,4700033271,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
425,32,4700025904,3,MONT_1201, 12/13/2021, 12/10/2021, 12/10/2021
427,32,4700040508,3,MONT_1201, 12/16/2021, 12/10/2021, 12/10/2021
428,32,4700044348,3,MONT_1201, 12/15/2021, 12/17/2021, 12/17/2021
429,32,4700003245,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
430,32,4700027003,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
431,32,4700020971,3,MONT_1201, 12/21/2021, , 12/21/2021
433,32,4700012792,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
434,32,4700045611,3,MONT_1201, 12/27/2021, , 12/27/2021
435,32,4700011362,3,MONT_1201, 12/27/2021, , 12/27/2021
436,32,4700013218,3,MONT_1201, 12/17/2021, 12/20/2021, 12/20/2021
437,32,4700043421,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
438,32,4700027568,3,MONT_1201, 12/17/2021, 12/20/2021, 12/20/2021
439,32,4700047258,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
440,32,4700048569,3,MONT_1201, 12/07/2021, 12/17/2021, 12/17/2021
441,32,4700025301,3,MONT_1201, 12/09/2021, 12/06/2021, 12/06/2021
442,32,4700021815,1,FOOD_1197, 11/19/2021, 11/23/2021, 11/23/2021
443,32,4700048586,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
444,32,4700034902,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
445,32,4700048591,3,MONT_1201, 12/07/2021, 12/13/2021, 12/13/2021
446,32,4700033493,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
447,32,4700044227,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
448,32,4700010368,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
449,32,4700024227,3,MONT_1201, 12/22/2021, 12/21/2021, 12/21/2021
451,32,4700034889,3,MONT_1201, 12/28/2021, , 12/28/2021
452,32,4700030800,3,MONT_1201, 12/17/2021, , 12/17/2021
453,32,4700034768,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
454,32,4700008318,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
455,32,4700032124,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
456,32,4700039876,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
458,32,4700031147,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
460,32,4700000133,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
461,32,4700038704,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
462,32,4700028556,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
463,32,4700048532,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
465,32,4700005005,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
466,32,4700003090,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
468,32,4700002574,3,MONT_1201, 12/14/2021, 12/22/2021, 12/22/2021
469,32,4700013885,3,MONT_1201, 12/17/2021, 12/16/2021, 12/16/2021
470,32,4700047246,3,MONT_1201, 12/17/2021, 12/21/2021, 12/21/2021
471,32,4700007298,3,MONT_1201, 12/16/2021, 12/20/2021, 12/20/2021
472,32,4700019996,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
473,32,4700029524,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
475,32,4700012498,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
476,32,4700020261,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
477,32,4700014487,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
480,32,4700004504,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
482,32,4700003162,1,FOOD_1197, 11/18/2021, 11/23/2021, 11/23/2021
484,32,4700027561,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
485,32,4700018613,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
486,32,4700023135,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
488,32,4700024060,3,MONT_1201, 12/29/2021, , 12/29/2021
489,32,4700013969,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
491,32,4700040976,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
492,32,--99965035,3,MONT_1201, 12/02/2021, , 12/02/2021
493,32,4700038411,3,MONT_1201, 12/23/2021, 12/22/2021, 12/22/2021
494,32,4700019940,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
495,32,4700012149,3,MONT_1201, 12/17/2021, , 12/17/2021
498,32,4700020608,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
499,32,4700010915,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
500,32,4700008915,3,MONT_1201, 12/15/2021, 12/16/2021, 12/16/2021
501,32,4700029920,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
502,32,4700033162,3,MONT_1201, 12/28/2021, , 12/28/2021
503,32,4700035015,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
504,32,4700006200,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
505,32,4700039617,1,FOOD_1197, 11/16/2021, 11/17/2021, 11/17/2021
507,32,4700033235,3,MONT_1201, 12/17/2021, 12/16/2021, 12/16/2021
508,32,4700048584,3,MONT_1201, 12/15/2021, 12/16/2021, 12/16/2021
509,32,4700024910,3,MONT_1201, 12/13/2021, 12/15/2021, 12/15/2021
510,32,4700006411,1,FOOD_1197, 11/23/2021, 11/23/2021, 11/23/2021
511,32,4700034907,3,MONT_1201, 12/27/2021, , 12/27/2021
512,32,4700030168,1,FOOD_1197, 11/25/2021, 11/26/2021, 11/26/2021
513,32,4700039064,3,MONT_1201, 12/27/2021, , 12/27/2021
514,32,4700048461,3,MONT_1201, 12/10/2021, 12/13/2021, 12/13/2021
515,32,4700029740,3,MONT_1201, 12/21/2021, 12/22/2021, 12/22/2021
516,32,4700032481,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
517,32,4700034942,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
518,32,4700040590,3,MONT_1201, 12/09/2021, , 12/09/2021
519,32,4700010837,3,MONT_1201, 12/22/2021, , 12/22/2021
520,32,4700013910,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
521,32,4700008861,3,MONT_1201, 12/28/2021, , 12/28/2021
522,32,4700048426,3,MONT_1201, 12/16/2021, 12/22/2021, 12/22/2021
523,32,4700010571,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
524,32,4700035828,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
525,32,4700035009,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
526,32,4700013172,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
527,32,4700029358,1,FOOD_1197, 11/05/2021, 11/05/2021, 11/05/2021
528,32,4700014163,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
529,32,4700033526,1,FOOD_1197, 11/11/2021, 11/06/2021, 11/06/2021
530,32,4700018877,3,MONT_1201, 12/07/2021, 12/13/2021, 12/13/2021
531,32,4700007146,3,MONT_1201, 12/17/2021, 12/16/2021, 12/16/2021
532,32,4700024384,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
533,32,4700030337,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
534,32,4700032893,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
535,32,4700047130,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
537,32,4700007595,3,MONT_1201, 12/22/2021, , 12/22/2021
538,32,4700047127,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
539,32,4700018119,3,MONT_1201, 12/22/2021, 12/21/2021, 12/21/2021
540,32,4700021302,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
542,32,4700029978,3,MONT_1201, 12/30/2021, , 12/30/2021
544,32,4700047132,3,MONT_1201, 12/15/2021, 12/14/2021, 12/14/2021
545,32,4700012726,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
546,32,4700011142,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
547,32,4700034735,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
548,32,4700048575,3,MONT_1201, 12/01/2021, 12/13/2021, 12/13/2021
549,32,4700033875,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
550,32,4700021598,3,MONT_1201, 12/01/2021, 12/02/2021, 12/02/2021
552,32,4700026065,3,MONT_1201, 12/17/2021, , 12/17/2021
553,32,4700024122,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
555,32,4700006984,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
556,32,4700032699,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
557,32,4700013641,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
558,32,4700040516,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
559,32,4700032952,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
560,32,4700032339,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
561,32,4700047109,3,MONT_1201, 12/09/2021, 12/07/2021, 12/07/2021
562,32,4700035635,3,MONT_1201, 12/20/2021, , 12/20/2021
563,32,4700014313,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
564,32,4700033507,3,MONT_1201, 12/15/2021, 12/13/2021, 12/13/2021
565,32,4700038661,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
566,32,4700029396,3,MONT_1201, 12/03/2021, 12/06/2021, 12/06/2021
567,32,4700033200,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
568,32,4700021092,3,MONT_1201, 12/17/2021, 12/13/2021, 12/13/2021
569,32,4700033348,3,MONT_1201, 12/16/2021, , 12/16/2021
570,32,4700038608,3,MONT_1201, 12/29/2021, , 12/29/2021
571,32,4700004847,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
572,32,4700047085,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
573,32,4700032063,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
574,32,4700011163,3,MONT_1201, 12/09/2021, 12/03/2021, 12/03/2021
575,32,4700039840,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
576,32,4700044321,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
577,32,4700047105,3,MONT_1201, 12/20/2021, 12/16/2021, 12/16/2021
578,32,4700013951,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
579,32,4700027924,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
581,32,4700032807,3,MONT_1201, 12/29/2021, , 12/29/2021
584,32,4700034337,3,MONT_1201, 12/20/2021, 12/21/2021, 12/21/2021
585,32,4700026596,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
588,32,4700022347,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
589,32,4700048484,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
590,32,4700027693,3,MONT_1201, 12/27/2021, , 12/27/2021
591,32,4700001579,3,MONT_1201, 12/23/2021, 12/20/2021, 12/20/2021
592,32,4700039440,3,MONT_1201, 12/22/2021, 12/20/2021, 12/20/2021
593,32,4700012833,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
594,32,4700011159,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
595,32,4700026345,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
596,32,4700008771,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
598,32,4700034785,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
599,32,4700047237,3,MONT_1201, 12/01/2021, 12/06/2021, 12/06/2021
600,32,4700039572,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
601,32,4700004409,3,MONT_1201, 12/28/2021, , 12/28/2021
603,32,4700047137,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
604,32,4700010969,1,FOOD_1197, 11/25/2021, 11/25/2021, 11/25/2021
605,32,4700025668,3,MONT_1201, 12/22/2021, 12/17/2021, 12/17/2021
606,32,4700037138,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
607,32,4700033897,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
608,32,4700044351,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
609,32,4700048572,3,MONT_1201, 12/01/2021, 12/17/2021, 12/17/2021
610,32,4700035789,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
611,32,4700042440,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
612,32,4700038699,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
613,32,4700044532,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
614,32,4700008457,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
615,32,4700012851,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
616,32,4700037116,3,MONT_1201, 12/09/2021, 12/07/2021, 12/07/2021
617,32,4700022849,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
618,32,4700033037,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
619,32,4700033799,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
620,32,4700045549,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
621,32,4700047238,3,MONT_1201, 12/13/2021, 12/16/2021, 12/16/2021
622,32,4700021881,3,MONT_1201, 12/06/2021, 12/07/2021, 12/07/2021
623,32,4700011072,3,MONT_1201, 12/21/2021, 12/22/2021, 12/22/2021
624,32,4700006091,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
625,32,4700039833,3,MONT_1201, 12/23/2021, 12/22/2021, 12/22/2021
626,32,4700022561,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
627,32,4700026356,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
628,32,4700006603,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
629,32,4700028209,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
630,32,4700045750,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
631,32,4700020520,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
632,32,4700004364,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
633,32,4700039771,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
634,32,4700003554,1,FOOD_1197, 11/24/2021, 11/24/2021, 11/24/2021
635,32,4700029774,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
636,32,4700022514,3,MONT_1201, 12/21/2021, , 12/21/2021
637,32,4700032538,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
638,32,4700013025,3,MONT_1201, 12/15/2021, 12/10/2021, 12/10/2021
640,32,4700034360,3,MONT_1201, 12/09/2021, 12/13/2021, 12/13/2021
641,32,4700028840,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
642,32,4700021478,1,FOOD_1197, 11/15/2021, 11/15/2021, 11/15/2021
643,32,4700034023,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
644,32,4700022765,3,MONT_1201, 12/29/2021, , 12/29/2021
645,32,4700032720,3,MONT_1201, 12/21/2021, 12/22/2021, 12/22/2021
646,32,4700044588,3,MONT_1201, 12/27/2021, , 12/27/2021
648,32,4700025096,3,MONT_1201, 12/22/2021, , 12/22/2021
649,32,4700003501,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
650,32,4700033316,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
651,32,4700044264,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
652,32,4700001999,3,MONT_1201, 12/06/2021, 12/02/2021, 12/02/2021
653,32,4700040991,3,MONT_1201, 12/07/2021, , 12/07/2021
655,32,4700007346,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
656,32,4700014593,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
657,32,4700003714,1,FOOD_1197, 11/26/2021, 11/26/2021, 11/26/2021
658,32,4700030943,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
659,32,4700034070,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
660,32,4700021655,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
661,32,4700001944,3,MONT_1201, 12/06/2021, 12/03/2021, 12/03/2021
662,32,4700030174,1,FOOD_1197, 11/04/2021, 11/05/2021, 11/05/2021
663,32,4700023770,3,MONT_1201, 12/15/2021, 12/14/2021, 12/14/2021
664,32,4700029259,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
665,32,4700044678,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
666,32,4700005295,3,MONT_1201, 12/01/2021, 12/03/2021, 12/03/2021
667,32,4700040963,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
668,32,4700001322,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
669,32,4700006183,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
670,32,4700003641,1,FOOD_1197, 11/19/2021, 11/19/2021, 11/19/2021
671,32,4700002817,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
672,32,4700039824,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
673,32,4700034780,3,MONT_1201, 12/13/2021, 12/10/2021, 12/10/2021
674,32,4700005336,3,MONT_1201, 12/21/2021, 12/15/2021, 12/15/2021
675,32,4700023082,3,MONT_1201, 12/07/2021, 12/06/2021, 12/06/2021
676,32,4700039644,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
677,32,4700016299,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
678,32,4700027416,3,MONT_1201, 12/21/2021, , 12/21/2021
679,32,4700035045,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
680,32,4700003234,1,FOOD_1197, 11/02/2021, 11/02/2021, 11/02/2021
681,32,4700013724,3,MONT_1201, 12/27/2021, , 12/27/2021
682,32,4700032487,3,MONT_1201, 12/29/2021, , 12/29/2021
683,32,4700039552,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
684,32,4700026284,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
685,32,4700042511,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
686,32,4700008321,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
688,32,4700006605,1,FOOD_1197, 11/17/2021, 11/17/2021, 11/17/2021
689,32,4700026102,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
691,32,4700026174,3,MONT_1201, 12/13/2021, 12/09/2021, 12/09/2021
692,32,4700038400,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
694,32,4700042443,3,MONT_1201, 12/23/2021, , 12/23/2021
696,32,4700012185,3,MONT_1201, 12/28/2021, , 12/28/2021
697,32,4700046121,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
701,32,4700005576,1,FOOD_1197, 11/25/2021, 11/25/2021, 11/25/2021
702,32,4700021935,3,MONT_1201, 12/27/2021, , 12/27/2021
703,32,4700020756,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
704,32,4700005841,3,MONT_1201, 12/30/2021, , 12/30/2021
705,32,4700003824,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
707,32,4700033801,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
708,32,4700033793,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
709,32,4700047114,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
710,32,4700023303,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
711,32,4700044965,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
713,32,4700005402,3,MONT_1201, 12/09/2021, 12/07/2021, 12/07/2021
716,32,4700029537,3,MONT_1201, 12/16/2021, 12/21/2021, 12/21/2021
717,32,4700042482,1,FOOD_1197, 11/11/2021, 11/15/2021, 11/15/2021
718,32,4700006541,1,FOOD_1197, 11/05/2021, 11/05/2021, 11/05/2021
719,32,4700031217,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
720,32,4700030147,3,MONT_1201, 12/09/2021, 12/06/2021, 12/06/2021
721,32,4700041978,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
722,32,4700047092,3,MONT_1201, 12/23/2021, , 12/23/2021
723,32,4700021969,3,MONT_1201, 12/22/2021, , 12/22/2021
726,32,4700044260,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
727,32,4700039853,3,MONT_1201, 12/29/2021, , 12/29/2021
728,32,4700035036,3,MONT_1201, 12/14/2021, 12/17/2021, 12/17/2021
731,32,4700044976,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
732,32,4700044409,3,MONT_1201, 12/29/2021, , 12/29/2021
733,32,4700041960,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
734,32,4700034049,3,MONT_1201, 12/10/2021, 12/09/2021, 12/09/2021
735,32,4700035031,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
737,32,4700010184,3,MONT_1201, 12/13/2021, 12/15/2021, 12/15/2021
738,32,4700044468,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
740,32,4700028535,3,MONT_1201, 12/30/2021, , 12/30/2021
741,32,4700021275,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
742,32,4700033423,3,MONT_1201, 12/10/2021, 12/13/2021, 12/13/2021
744,32,4700024513,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
747,32,4700010904,1,FOOD_1197, 11/24/2021, 11/25/2021, 11/25/2021
748,32,4700044306,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
749,32,4700024773,3,MONT_1201, 12/29/2021, , 12/29/2021
750,32,4700023796,3,MONT_1201, 12/30/2021, , 12/30/2021
751,32,4700038605,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
753,32,4700024260,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
754,32,4700048434,3,MONT_1201, 12/15/2021, 12/17/2021, 12/17/2021
755,32,4700033434,3,MONT_1201, 12/21/2021, , 12/21/2021
756,32,4700035630,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
757,32,4700029909,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
758,32,4700012859,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
759,32,4700029595,3,MONT_1201, 12/28/2021, , 12/28/2021
760,32,4700032121,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
761,32,4700030312,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
763,32,4700008163,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
764,32,4700032067,3,MONT_1201, 12/07/2021, , 12/07/2021
765,32,4700038703,3,MONT_1201, 12/07/2021, 12/06/2021, 12/06/2021
766,32,4700048547,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
767,32,4700006144,3,MONT_1201, 12/21/2021, 12/22/2021, 12/22/2021
769,32,4700024781,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
770,32,4700041697,3,MONT_1201, 12/28/2021, , 12/28/2021
771,32,4700022420,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
772,32,4700007418,1,FOOD_1197, 11/29/2021, 11/29/2021, 11/29/2021
773,32,4700000064,3,MONT_1201, 12/29/2021, , 12/29/2021
774,32,4700005486,3,MONT_1201, 12/23/2021, , 12/23/2021
775,32,4700004033,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
776,32,4700022936,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
777,32,4700024951,3,MONT_1201, 12/16/2021, 12/14/2021, 12/14/2021
778,32,4700047247,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
779,32,4700031510,3,MONT_1201, 12/27/2021, , 12/27/2021
781,32,4700027611,3,MONT_1201, 12/13/2021, 12/07/2021, 12/07/2021
782,32,4700007587,1,FOOD_1197, 11/09/2021, 11/09/2021, 11/09/2021
783,32,4700044953,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
784,32,4700006303,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
785,32,4700048425,3,MONT_1201, 12/14/2021, 12/16/2021, 12/16/2021
786,32,4700005953,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
787,32,4700020816,3,MONT_1201, 12/09/2021, 12/08/2021, 12/08/2021
788,32,4700004870,3,MONT_1201, 12/28/2021, , 12/28/2021
790,32,4700008564,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
792,32,4700006108,1,FOOD_1197, 11/09/2021, 11/09/2021, 11/09/2021
793,32,4700043424,3,MONT_1201, 12/27/2021, , 12/27/2021
794,32,4700010818,3,MONT_1201, 12/29/2021, , 12/29/2021
795,32,4700008595,3,MONT_1201, 12/29/2021, , 12/29/2021
796,32,4700033044,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
797,32,4700000342,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
799,32,4700002392,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
800,32,4700021220,3,MONT_1201, 12/10/2021, 12/14/2021, 12/14/2021
801,32,4700041050,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
802,32,4700002114,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
803,32,4700002071,3,MONT_1201, 12/17/2021, 12/15/2021, 12/15/2021
804,32,4700006237,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
805,32,4700039864,3,MONT_1201, 12/17/2021, 12/13/2021, 12/13/2021
806,32,4700012661,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
807,32,4700042191,3,MONT_1201, 12/03/2021, 12/01/2021, 12/01/2021
808,32,4700048523,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
809,32,4700021541,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
811,32,4700007423,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
812,32,4700042506,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
813,32,4700026323,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
814,32,4700003016,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
815,32,4700027989,3,MONT_1201, 12/28/2021, , 12/28/2021
816,32,4700033414,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
817,32,4700037142,3,MONT_1201, 12/27/2021, , 12/27/2021
818,32,4700038971,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
